market,strategy,regime,sizing,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
india,macd_signal_cross,bull,equal_slot,0.15,none,none,-4.274164147448111,-0.2383417323951888,-0.30382540545582787,-0.10546926696047876,-40.52520957645148,-12.130063537963508,647.0,70.8433734939759,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.15,none,0.15,-2.1484481207370676,-0.09948211027523239,-0.12800549407932948,-0.05599021817570443,-38.371847632294696,-6.2270777464517035,659.0,70.80767514502455,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.15,none,0.25,-4.435033167642633,-0.25521283703672615,-0.3226079078260074,-0.10938196175818164,-40.546293889366055,-12.566485186347675,647.0,70.80767514502455,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.15,0.25,none,1.4670846525697945,0.18412273462968587,0.24056225766994513,0.041550290456534654,-35.3086497458904,4.405781370339867,674.0,71.10218652387327,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.15,0.25,0.15,0.9981235299483471,0.144230412852318,0.19009759661518108,0.028070970955106137,-35.55714305517414,2.98376188114291,679.0,70.98616688978134,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.15,0.25,0.25,1.5836378469317403,0.1939278535352757,0.25311726228993014,0.04518498189913625,-35.04788052071817,4.761208606665424,674.0,71.03078982597054,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.25,none,none,-1.582089186847202,-0.044814376500303836,-0.058044506518351184,-0.041834850118968696,-37.81749384420176,-4.611227357254055,630.0,71.78045515394913,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.25,none,0.15,-1.8082618489358548,-0.07439929427454293,-0.0960737482461687,-0.04785073599773951,-37.78963502298644,-5.258702187662911,659.0,70.80767514502455,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.25,none,0.25,-3.094882182518577,-0.15723106239476026,-0.20124683678914085,-0.07942041673437114,-38.9683447880876,-8.8866659492849,633.0,71.42347166443552,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.25,0.25,none,1.6994386236180103,0.20313358273042859,0.26578745681355304,0.04855126998629736,-35.00296952268486,5.115133945776962,655.0,71.97679607318162,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.25,0.25,0.15,1.291946168243574,0.16995940848242763,0.22504535882395113,0.036649384479864114,-35.25151067553111,3.8732020761389263,679.0,70.98616688978134,25.83157315193818
india,macd_signal_cross,bull,equal_slot,0.25,0.25,0.25,1.7360802649434293,0.20655393689336587,0.27031155348673813,0.05044158356888977,-34.41764001267736,5.227287555915527,656.0,71.55734047300312,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,none,none,none,-1.052848000670703,0.0029127712377454394,0.0037894058307842565,-0.028433201434246075,-37.02882361332028,-3.0847090260955,697.0,79.99107541276216,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,none,none,0.15,-0.10427197918071451,0.06185708974954609,0.08071057170132691,-0.0029649912010329283,-35.16771960213197,-0.30836278727182087,725.0,78.90227576974564,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,none,none,0.25,-2.2369203470347765,-0.07795012420134549,-0.10040033968803794,-0.058622437709032284,-38.15809158495846,-6.477844547969013,700.0,79.63409192324853,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,none,0.25,none,3.3142244210987437,0.32475450852683313,0.4285018366203835,0.1018542955806535,-32.538877248180164,10.133248622113378,726.0,80.26773761713521,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,none,0.25,0.15,3.696543155652532,0.36106638064909313,0.4846383726649776,0.11660114041100335,-31.702461422098565,11.344115623891682,748.0,79.05399375278893,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,none,0.25,0.25,3.5785456263305537,0.3461729312579582,0.456972866881456,0.11185226812342898,-31.993500769976595,10.96946219242394,727.0,79.84828201695672,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.08,none,none,-1.9218697051595401,-0.05508771058953087,-0.07154240809554847,-0.05537182719177406,-34.70843933871573,-5.582831589289494,776.0,78.8041053101294,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.08,none,0.15,-0.5469707321914541,0.03292838853737253,0.043183417277569885,-0.01593413585869089,-34.32697807036219,-1.6105413463371243,782.0,78.81302989736724,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.08,none,0.25,-1.770902157519616,-0.04574476462044647,-0.059508331949991555,-0.05112341174655526,-34.639749129007235,-5.151952183928854,776.0,78.8041053101294,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.08,0.25,none,-1.6007149868699888,-0.0573399205861596,-0.07561913981199295,-0.042867271595175206,-37.34119124694077,-4.664658661902344,832.0,78.64346273984827,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.08,0.25,0.15,-2.5271298337700476,-0.13092174645545793,-0.17151777368848514,-0.06456254469301771,-39.142351742578555,-7.297299841680937,830.0,78.72378402498884,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.08,0.25,0.25,-1.6007149868699888,-0.0573399205861596,-0.07561913981199295,-0.042867271595175206,-37.34119124694077,-4.664658661902344,832.0,78.64346273984827,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.15,none,none,-1.5034124499735069,-0.02570001672374421,-0.03313884151066733,-0.041430347105463866,-36.28771070023779,-4.385310836168744,714.0,78.96474788041054,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.15,none,0.15,-0.48766549577855534,0.034877556050037554,0.04533790078858357,-0.013597900627126663,-35.86329310317976,-1.436754983079136,725.0,78.90227576974564,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.15,none,0.25,-1.8238479575708677,-0.04933189756675308,-0.06315449286541497,-0.04981340713521743,-36.61359586627093,-5.303213745811908,714.0,79.00044622936188,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.15,0.25,none,3.754458081030476,0.36136790838627897,0.4769410308353359,0.11725979702821474,-32.01828909977636,11.528307087563029,745.0,79.0450691655511,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.15,0.25,0.15,3.302112151063996,0.3275449149424294,0.4374242011587058,0.10248835213136138,-32.21938964177717,10.095030243797854,748.0,79.05399375278893,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.15,0.25,0.25,3.722791873817921,0.3584989216386924,0.47267302514764525,0.11619822030543653,-32.03828650759244,11.427571539251113,745.0,79.0450691655511,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.25,none,none,-0.75987427473726,0.022550616291004296,0.029343894666365767,-0.02084808528534446,-36.44815647753645,-2.2327558513166146,697.0,79.5805443998215,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.25,none,0.15,-0.10427197918071451,0.06185708974954609,0.08071057170132691,-0.0029649912010329283,-35.16771960213197,-0.30836278727182087,725.0,78.90227576974564,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.25,none,0.25,-2.2403882065242575,-0.07817675766250748,-0.10069020226806143,-0.05870331527057811,-38.164594217511464,-6.487664837972396,700.0,79.63409192324853,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.25,0.25,none,3.5931586191454645,0.34710494521103924,0.45814977504256454,0.11232705398470283,-31.988363370010543,11.015814481218001,726.0,79.85720660419456,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.25,0.25,0.15,3.696543155652532,0.36106638064909313,0.4846383726649776,0.11660114041100335,-31.702461422098565,11.344115623891682,748.0,79.05399375278893,25.83157315193818
india,macd_signal_cross,"bull,pullback",equal_slot,0.25,0.25,0.25,3.5754885004735337,0.3459231885350316,0.4566330800431184,0.11173558470247133,-31.999550635496448,10.959766636546764,727.0,79.84828201695672,25.83157315193818
india,stochastic_cross,none,equal_slot,none,none,none,5.8085982499047395,0.44359076860967345,0.6349864545681043,0.23258262087667791,-24.97434343120859,18.192475448059152,649.0,98.05443998215083,25.83157315193818
india,stochastic_cross,none,equal_slot,none,none,0.15,-2.022237546780481,-0.0454649744080036,-0.06362573134664555,-0.051097191414247956,-39.57629550293834,-5.8685748353917155,708.0,98.24185631414547,25.83157315193818
india,stochastic_cross,none,equal_slot,none,none,0.25,4.627238708306414,0.36636310888331103,0.5304271421481837,0.17536140746320994,-26.386870265495492,14.328560923706558,660.0,97.88487282463187,25.83157315193818
india,stochastic_cross,none,equal_slot,none,0.25,none,5.945961724026305,0.45315848013010657,0.64763892080784,0.23147870867659595,-25.686862338313542,18.647286410863217,653.0,98.00089245872378,25.83157315193818
india,stochastic_cross,none,equal_slot,none,0.25,0.15,-0.7758575678483925,0.03016414923740165,0.04240394008707807,-0.020536906844909483,-37.77869635907248,-2.2793618757127265,712.0,98.15261044176708,25.83157315193818
india,stochastic_cross,none,equal_slot,none,0.25,0.25,4.830232806724499,0.38330143336135614,0.5554793167329144,0.17906100293792565,-26.97534766070185,14.986456981761997,662.0,97.86702365015618,25.83157315193818
india,stochastic_cross,none,equal_slot,0.08,none,none,1.254352837351802,0.15776562810111572,0.2249051442218653,0.032773232288190554,-38.27369928976439,3.7591193992826843,825.0,98.1347612672914,25.83157315193818
india,stochastic_cross,none,equal_slot,0.08,none,0.15,1.6729459839041505,0.18408393446634658,0.26024004921516547,0.04632424834527818,-36.11382901315167,5.034093966963904,842.0,98.1793842034806,25.83157315193818
india,stochastic_cross,none,equal_slot,0.08,none,0.25,1.9763466628160087,0.20373745197412046,0.29136216322098224,0.05363956282112413,-36.844943524366144,5.964664582007062,823.0,98.1347612672914,25.83157315193818
india,stochastic_cross,none,equal_slot,0.08,0.25,none,2.167107774659627,0.21502177968544878,0.303316456787837,0.06292532944876945,-34.43935524285135,6.552540658325623,835.0,98.20615796519411,25.83157315193818
india,stochastic_cross,none,equal_slot,0.08,0.25,0.15,1.4160076374180486,0.1680093591019552,0.23694254781079685,0.03929149576677187,-36.038527161787044,4.250274756699324,841.0,98.20615796519411,25.83157315193818
india,stochastic_cross,none,equal_slot,0.08,0.25,0.25,2.167107774659627,0.21502177968544878,0.303316456787837,0.06292532944876945,-34.43935524285135,6.552540658325623,835.0,98.20615796519411,25.83157315193818
india,stochastic_cross,none,equal_slot,0.15,none,none,-2.377304619783027,-0.060723453618132264,-0.0849369202542812,-0.06049303413243131,-39.29881603522537,-6.874839486805595,679.0,97.99196787148594,25.83157315193818
india,stochastic_cross,none,equal_slot,0.15,none,0.15,-2.6815133670510694,-0.08584744430630399,-0.11957747471907947,-0.06588176850922459,-40.70190323861162,-7.731283620172591,708.0,98.24185631414547,25.83157315193818
india,stochastic_cross,none,equal_slot,0.15,none,0.25,-0.12128102364102888,0.0751110694424612,0.1055000748503798,-0.0035085959290564535,-34.56682561723324,-0.3586037015204768,681.0,97.98304328424811,25.83157315193818
india,stochastic_cross,none,equal_slot,0.15,0.25,none,-0.41960304161752227,0.05517829921942129,0.07756590824666607,-0.011669924941429778,-35.955933197811405,-1.2370563544017887,685.0,97.92057117358321,25.83157315193818
india,stochastic_cross,none,equal_slot,0.15,0.25,0.15,-1.4318309596632717,-0.009800827864016051,-0.013731162076268883,-0.03662101278157422,-39.098617184713525,-4.179460407928981,712.0,98.15261044176708,25.83157315193818
india,stochastic_cross,none,equal_slot,0.15,0.25,0.25,-0.41960304161752227,0.05517829921942129,0.07756590824666607,-0.011669924941429778,-35.955933197811405,-1.2370563544017887,685.0,97.92057117358321,25.83157315193818
india,stochastic_cross,none,equal_slot,0.25,none,none,2.9943337092831257,0.26421443067795314,0.3778769479744017,0.10029720875953102,-29.85460658693137,9.126827987130937,655.0,97.95626952253458,25.83157315193818
india,stochastic_cross,none,equal_slot,0.25,none,0.15,-2.8288119160499003,-0.09386128446243487,-0.1307496822459656,-0.06966697257224921,-40.60477743763355,-8.144094778816823,708.0,98.24185631414547,25.83157315193818
india,stochastic_cross,none,equal_slot,0.25,none,0.25,4.520715276920084,0.359062872771817,0.5191764875058404,0.1708099741791062,-26.466342487586807,13.984322027552999,660.0,97.88487282463187,25.83157315193818
india,stochastic_cross,none,equal_slot,0.25,0.25,none,4.972195015264846,0.39179035593171463,0.5666197091199049,0.18815167183236683,-26.42652582802883,15.448037531830972,661.0,97.85809906291834,25.83157315193818
india,stochastic_cross,none,equal_slot,0.25,0.25,0.15,-1.4324632440418594,-0.009555101772242072,-0.013399700244964393,-0.037070749180869535,-38.64133516840513,-4.181279982802478,712.0,98.15261044176708,25.83157315193818
india,stochastic_cross,none,equal_slot,0.25,0.25,0.25,4.724722535114045,0.3758545800520412,0.5439557748782868,0.1746312038815458,-27.055431275151005,14.64419027377537,662.0,97.86702365015618,25.83157315193818
india,stochastic_cross,bull,equal_slot,none,none,none,-1.3125670905637765,-0.06110389726884971,-0.08328542693312979,-0.050458453816377515,-26.012828203977804,-3.835835962329115,471.0,72.458723784025,25.83157315193818
india,stochastic_cross,bull,equal_slot,none,none,0.15,-4.769533669552595,-0.3499360476593444,-0.4669738389570342,-0.1457898060933455,-32.715138303282906,-13.46935144574668,504.0,72.14636323070057,25.83157315193818
india,stochastic_cross,bull,equal_slot,none,none,0.25,-1.9015085117963348,-0.11275727632793056,-0.15364039708512578,-0.0742057948728433,-25.624798104443187,-5.524794091937723,471.0,72.15528781793842,25.83157315193818
india,stochastic_cross,bull,equal_slot,none,0.25,none,0.39981770012165185,0.09121308995087112,0.1256950713090281,0.017410704892038765,-22.963900807053072,1.1882315535638233,474.0,72.33377956269523,25.83157315193818
india,stochastic_cross,bull,equal_slot,none,0.25,0.15,-3.9928231723967755,-0.2927804077535958,-0.39456038777591523,-0.1277567319415516,-31.253328977008294,-11.363350455592848,507.0,72.1285140562249,25.83157315193818
india,stochastic_cross,bull,equal_slot,none,0.25,0.25,-1.2108907867826035,-0.05430340534510594,-0.0748558700369484,-0.0485932709063449,-24.918898526431477,-3.5422414470845154,474.0,72.06604194556002,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.08,none,none,-3.8751397909932317,-0.30450971311443636,-0.40757300072387825,-0.11826437912365774,-32.76675377411291,-11.041329055060089,578.0,71.42347166443552,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.08,none,0.15,-4.633017851069221,-0.3718568268736263,-0.4902798819534442,-0.14066999436939195,-32.93536672009215,-13.101624558994619,589.0,71.5930388219545,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.08,none,0.25,-3.4669860848580147,-0.267014211756618,-0.3582117170083339,-0.10862122473507439,-31.918127357834013,-9.918481619324204,578.0,71.38777331548415,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.08,0.25,none,-4.722069400073858,-0.3750170859060862,-0.4907529393965611,-0.14425535630460742,-32.73410097925798,-13.341616043042725,585.0,71.56626506024097,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.08,0.25,0.15,-5.197963246275439,-0.4272425351776812,-0.5585310762454456,-0.15382668824968243,-33.79103655822331,-14.616699666416999,590.0,71.69120928157074,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.08,0.25,0.25,-4.722069400073858,-0.3750170859060862,-0.4907529393965611,-0.14425535630460742,-32.73410097925798,-13.341616043042725,585.0,71.56626506024097,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.15,none,none,-5.62817753359387,-0.4157013862540135,-0.5541671837325252,-0.17119531788870096,-32.87576788316671,-15.758644591602033,492.0,72.22668451584114,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.15,none,0.15,-5.032168737580578,-0.3716350827828545,-0.4950874615269514,-0.15159664262087266,-33.1944603164168,-14.173899349313402,504.0,72.14636323070057,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.15,none,0.25,-5.155602346286193,-0.3779301697605979,-0.5051018874917956,-0.1617384398290172,-31.87617211923442,-14.503707345812511,492.0,72.25345827755466,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.15,0.25,none,-5.21909538712001,-0.3910905701879322,-0.5278011779025762,-0.16067403078131443,-32.48250735816459,-14.673029979157626,494.0,72.03926818384649,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.15,0.25,0.15,-4.269134373961803,-0.31631031847277924,-0.42537327325422675,-0.13436544734535522,-31.77256101406028,-12.116395057841745,507.0,72.1285140562249,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.15,0.25,0.25,-5.21909538712001,-0.3910905701879322,-0.5278011779025762,-0.16067403078131443,-32.48250735816459,-14.673029979157626,494.0,72.03926818384649,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.25,none,none,-2.539959409429815,-0.16698742567948216,-0.2267613533018405,-0.09455346703414527,-26.862678747809234,-7.333416135608617,471.0,72.22668451584114,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.25,none,0.15,-5.552855762671493,-0.41016584304191045,-0.544597436540129,-0.16445819341928322,-33.76454311713486,-15.559448177379087,504.0,72.14636323070057,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.25,none,0.25,-2.021705207721558,-0.12242992309369206,-0.1664713670705254,-0.07865856614665966,-25.702289105449356,-5.867060799924406,471.0,72.15528781793842,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.25,0.25,none,-1.286926485955353,-0.060432820589127564,-0.08314514430555837,-0.05168849591068045,-24.897735236467465,-3.761853539474458,474.0,72.06604194556002,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.25,0.25,0.15,-4.602816748404914,-0.34132531380770087,-0.45778347497204,-0.14402390857321748,-31.958699038257105,-13.02013358631765,507.0,72.1285140562249,25.83157315193818
india,stochastic_cross,bull,equal_slot,0.25,0.25,0.25,-1.3294428766213229,-0.0642624467926271,-0.08838522669890769,-0.053191126788598775,-24.993696446872068,-3.8845081550711424,474.0,72.06604194556002,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,none,none,none,0.41615052916057493,0.09594985911526867,0.12925075891880544,0.015290698060337985,-27.215927455922596,1.2369693658497383,534.0,79.94645247657296,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,none,none,0.15,-4.160361649814536,-0.27447901547742964,-0.36248009199619735,-0.12395103872288482,-33.56455655943138,-11.820459094667646,567.0,79.41990182954038,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,none,none,0.25,-0.40623796748632257,0.029857708227969054,0.04004464171247438,-0.015188555917503208,-26.746319379723005,-1.197811116896652,534.0,79.67871485943775,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,none,0.25,none,1.0394984213516034,0.14576550704990054,0.19707136466861686,0.039137786727909754,-26.559969488778506,3.1087028794047455,537.0,79.77688531905399,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,none,0.25,0.15,-3.2449552339321897,-0.20704350617203787,-0.27560590145458747,-0.10194061022265787,-31.831820771374474,-9.303743506711182,570.0,79.35742971887551,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,none,0.25,0.25,-0.2175589165876901,0.04423407465479843,0.059511660574134685,-0.008011168483374183,-27.156951827838427,-0.6426710429838001,538.0,79.82150825524319,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.08,none,none,-4.253529084083341,-0.2893661804747479,-0.38529828398853944,-0.11438001454189753,-37.18769490561017,-12.073978502842419,662.0,79.50914770191879,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.08,none,0.15,-3.729470473547414,-0.24655266810739782,-0.32519682860906046,-0.10725330978173102,-34.772544373103095,-10.641656939138745,673.0,79.55377063810798,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.08,none,0.25,-4.09657465814095,-0.2764412477041316,-0.36872347285728496,-0.11113290341634255,-36.86194216301319,-11.64660842977886,662.0,79.6697902721999,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.08,0.25,none,-4.287244610098318,-0.2876983168264145,-0.37756530419299095,-0.12057085755514566,-35.557884359721456,-12.165603287993843,670.0,79.67871485943775,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.08,0.25,0.15,-4.065129687980951,-0.27555264940985297,-0.36178357438412534,-0.11564113718857921,-35.15297226238644,-11.560822088894728,674.0,79.68763944667559,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.08,0.25,0.25,-4.287244610098318,-0.2876983168264145,-0.37756530419299095,-0.12057085755514566,-35.557884359721456,-12.165603287993843,670.0,79.67871485943775,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.15,none,none,-4.839977349957058,-0.309524705969654,-0.4081878132042616,-0.1404855855171048,-34.451771917680254,-13.658698891796561,554.0,79.78580990629183,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.15,none,0.15,-4.757475547846846,-0.3215869846250563,-0.42291152819352656,-0.13755836667851146,-34.58514129471726,-13.436912562412473,567.0,79.41990182954038,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.15,none,0.25,-4.871286854714219,-0.3107107296428199,-0.4092555390406723,-0.14111920175606732,-34.51895131276691,-13.742768393440752,554.0,79.82150825524319,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.15,0.25,none,-3.0625333033695967,-0.17920768670605122,-0.23827809462980495,-0.09818101268153936,-31.192724741017408,-8.796597053036948,558.0,79.65194109772422,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.15,0.25,0.15,-3.777861714684283,-0.24919913118102835,-0.3306901264547402,-0.11490182287258581,-32.87904073439757,-10.774559333557686,570.0,79.35742971887551,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.15,0.25,0.25,-3.0625333033695967,-0.17920768670605122,-0.23827809462980495,-0.09818101268153936,-31.192724741017408,-8.796597053036948,558.0,79.65194109772422,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.25,none,none,-1.1116231298559875,-0.02504924710055552,-0.033475939277562934,-0.0396606443730933,-28.02836785501494,-3.2550299500644364,534.0,79.75903614457832,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.25,none,0.15,-5.091070194302505,-0.3448549729088304,-0.45255010211737307,-0.1466565908566271,-34.71422705631815,-14.331385779882389,567.0,79.41990182954038,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.25,none,0.25,-0.5271978754046502,0.020594695434703415,0.027576801353329624,-0.019651964746539335,-26.8267260909619,-1.5526221014400265,534.0,79.67871485943775,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.25,0.25,none,-0.3908464700411951,0.030716879357007752,0.04124780444582139,-0.014288158248995354,-27.354573152818823,-1.1526026922737964,538.0,79.83935742971887,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.25,0.25,0.15,-3.8585755500878838,-0.2537698770484794,-0.3366559419093233,-0.11855869918072823,-32.54569742036354,-10.995941609597326,570.0,79.35742971887551,25.83157315193818
india,stochastic_cross,"bull,pullback",equal_slot,0.25,0.25,0.25,-0.3380700578690332,0.03485886462627918,0.04682150184978031,-0.012411933192031144,-27.237502219725524,-0.9974820275271301,538.0,79.82150825524319,25.83157315193818
india,connors_rsi2,none,equal_slot,none,none,none,-7.315310180782575,-0.3248830509509923,-0.48741232525228706,-0.15827521559215094,-46.21892412791223,-20.13928229312254,2621.0,87.51673360107095,25.83157315193818
india,connors_rsi2,none,equal_slot,none,none,0.15,-8.802577995553328,-0.40850921704007326,-0.605660161229925,-0.18092179089186408,-48.654050748450636,-23.87353230346324,2743.0,87.34270414993306,25.83157315193818
india,connors_rsi2,none,equal_slot,none,none,0.25,-7.454669298724436,-0.3306507497657608,-0.4946315567715208,-0.15897641325073827,-46.89166868400095,-20.494225344490722,2637.0,87.54350736278447,25.83157315193818
india,connors_rsi2,none,equal_slot,none,0.25,none,-7.2501147450768855,-0.3211753557534945,-0.481675675087329,-0.15739156036553328,-46.06419002543014,-19.972872041497347,2621.0,87.51673360107095,25.83157315193818
india,connors_rsi2,none,equal_slot,none,0.25,0.15,-8.7441802090655,-0.40517893238933017,-0.600348601063924,-0.18016817262735554,-48.53343452148574,-23.729134581986177,2743.0,87.34270414993306,25.83157315193818
india,connors_rsi2,none,equal_slot,none,0.25,0.25,-7.402665057087566,-0.3277350341425788,-0.49003091396645354,-0.1583136778762883,-46.75947875377047,-20.36189470986628,2637.0,87.54350736278447,25.83157315193818
india,connors_rsi2,none,equal_slot,0.08,none,none,-12.79587796845899,-0.7320888870927214,-1.0241876618737649,-0.25299560953341454,-50.57747046305548,-33.32382400594981,3046.0,87.53681392235609,25.83157315193818
india,connors_rsi2,none,equal_slot,0.08,none,0.15,-12.994090898616994,-0.7451533534580483,-1.0423450347419674,-0.25515519052518354,-50.926226003364384,-33.771471347582136,3045.0,87.53681392235609,25.83157315193818
india,connors_rsi2,none,equal_slot,0.08,none,0.25,-12.79587796845899,-0.7320888870927214,-1.0241876618737649,-0.25299560953341454,-50.57747046305548,-33.32382400594981,3046.0,87.53681392235609,25.83157315193818
india,connors_rsi2,none,equal_slot,0.08,0.25,none,-12.75403625105872,-0.7296929518109886,-1.020320816923691,-0.2526120460823774,-50.488630486368805,-33.22907259450771,3046.0,87.53681392235609,25.83157315193818
india,connors_rsi2,none,equal_slot,0.08,0.25,0.15,-12.945675685536939,-0.742343927000236,-1.0379299272367517,-0.2547044466788591,-50.826264929168396,-33.66231390768585,3045.0,87.53681392235609,25.83157315193818
india,connors_rsi2,none,equal_slot,0.08,0.25,0.25,-12.75403625105872,-0.7296929518109886,-1.020320816923691,-0.2526120460823774,-50.488630486368805,-33.22907259450771,3046.0,87.53681392235609,25.83157315193818
india,connors_rsi2,none,equal_slot,0.15,none,none,-8.245540186141264,-0.37149827334339236,-0.5531520426766906,-0.17313889984800884,-47.6238453252254,-22.48877572889265,2718.0,87.42302543507363,25.83157315193818
india,connors_rsi2,none,equal_slot,0.15,none,0.15,-9.144404411973827,-0.4264183210896401,-0.6324471256759379,-0.1857303722552259,-49.234835966450454,-24.715122142945834,2743.0,87.34270414993306,25.83157315193818
india,connors_rsi2,none,equal_slot,0.15,none,0.25,-8.245540186141264,-0.37149827334339236,-0.5531520426766906,-0.17313889984800884,-47.6238453252254,-22.48877572889265,2718.0,87.42302543507363,25.83157315193818
india,connors_rsi2,none,equal_slot,0.15,0.25,none,-8.152464814946025,-0.3664209228376033,-0.5452720767474359,-0.17181887788745906,-47.448015696423475,-22.25578308553623,2718.0,87.42302543507363,25.83157315193818
india,connors_rsi2,none,equal_slot,0.15,0.25,0.15,-9.086076864708236,-0.42308700070991867,-0.6270598615355986,-0.18502094588396847,-49.108368900061485,-24.571955672435454,2743.0,87.34270414993306,25.83157315193818
india,connors_rsi2,none,equal_slot,0.15,0.25,0.25,-8.152464814946025,-0.3664209228376033,-0.5452720767474359,-0.17181887788745906,-47.448015696423475,-22.25578308553623,2718.0,87.42302543507363,25.83157315193818
india,connors_rsi2,none,equal_slot,0.25,none,none,-7.256209943069313,-0.3200454305445102,-0.47963764110401563,-0.15723912786540267,-46.147609959275904,-19.988439652816936,2634.0,87.51004016064257,25.83157315193818
india,connors_rsi2,none,equal_slot,0.25,none,0.15,-9.211041188691294,-0.4300452688474863,-0.6386609124219638,-0.18699472775097672,-49.258293533054875,-24.87846347488013,2743.0,87.34270414993306,25.83157315193818
india,connors_rsi2,none,equal_slot,0.25,none,0.25,-7.515818835635358,-0.3338796611398741,-0.49952030180902357,-0.15992253271072127,-46.99662210346856,-20.649640841612726,2637.0,87.54350736278447,25.83157315193818
india,connors_rsi2,none,equal_slot,0.25,0.25,none,-7.199473188236816,-0.3168627494704051,-0.4746506807598815,-0.15650049624456872,-46.00287769686015,-19.843451985289196,2634.0,87.51004016064257,25.83157315193818
