market,strategy,regime,sizing,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
india,fifty_two_week_high,none,equal_slot,0.08,0.25,0.15,2.186605935664665,0.21231485537281752,0.27180266265962183,0.07509977689505769,-29.116011073110997,6.557857767247022,327.0,97.61133603238866,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.08,0.25,0.25,8.275304570598617,0.5724382785788203,0.750045486493656,0.3939866357259575,-21.004023538388783,26.29783280275806,306.0,97.88124156545209,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.15,none,none,16.670213831263435,0.9429250022734441,1.2974615104226106,1.0270580568005134,-16.231033602126068,57.263723201702234,191.0,97.97570850202429,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.15,none,0.15,7.589071400115932,0.4995098232428596,0.6546658671043726,0.3108312857218105,-24.415403946525643,23.961679436962324,236.0,97.98920377867746,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.15,none,0.25,17.06379933058999,0.9691260564747831,1.3190293647398716,1.1321792011162164,-15.071641762864726,58.82671457662252,193.0,97.97570850202429,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.15,0.25,none,13.660160711279712,0.9215581059006188,1.2330735670667925,0.8715470722379021,-15.673462910275216,45.64450834494276,254.0,97.97570850202429,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.15,0.25,0.15,9.116240097707529,0.6210923471049183,0.80636661406607,0.3904565484308974,-23.347642994700372,29.199996686936956,278.0,97.85425101214574,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.15,0.25,0.25,12.603957412541188,0.8528644040713427,1.135865435495501,0.8176354736018523,-15.41513036001015,41.70582854313176,252.0,97.94871794871796,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.25,none,none,13.926031626052593,0.7970638474253909,1.0915854962509335,0.7713313187005001,-18.054539324961503,46.647208543943734,190.0,98.01619433198381,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.25,none,0.15,7.675477244498485,0.5043900209605917,0.6616495478963114,0.3164860729748509,-24.252180111282197,24.25425042396636,236.0,97.98920377867746,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.25,none,0.25,11.974088050516762,0.7036667322626143,0.9492462980825622,0.6566442974579958,-18.235273034230104,39.39077371713042,195.0,98.01619433198381,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.25,0.25,none,15.480521158488214,0.9987735995231231,1.3213998096678927,0.9247627979017977,-16.73999126436758,52.601006091759196,242.0,97.93522267206478,25.79863906199593
