market,strategy,years,kind,regime,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
india,bll_trading_range_break,2,tuned,"bull,pullback",none,none,0.15,-6.151919646179271,-0.32965950622056317,-0.43820907943562454,-0.2786493216419982,-22.07764084953742,-11.836569725371316,77.0,76.32734530938123,0.487739762599082
india,bll_trading_range_break,2,baseline,"bull,pullback",none,none,none,-9.422821057546415,-0.3910843171703951,-0.5142486774172174,-0.2365558859440867,-39.833382373641854,-17.82876353468632,31.0,99.48103792415169,0.487739762599082
india,bll_trading_range_break,1,tuned,"bull,pullback",none,none,0.15,-4.437534625591988,-0.22601977693884642,-0.29535059415562587,-0.2784535413468157,-15.936355501634687,-4.420320430572722,39.0,75.39682539682539,-0.4852542500421997
india,bll_trading_range_break,1,baseline,"bull,pullback",none,none,none,7.228598163117139,0.46792258947728377,0.6544555321184572,0.3670766375161001,-19.69234057506613,7.198904718796273,16.0,99.52380952380952,-0.4852542500421997
india,keltner_breakout,5,tuned,"bull,pullback",none,0.25,none,8.561149888617114,0.6170431991982538,0.8144839015359162,0.3081382288422906,-27.783472115038442,49.956593127541524,220.0,88.40836012861736,49.50593615427277
india,keltner_breakout,5,baseline,"bull,pullback",none,none,none,9.367555957918006,0.6043867796773074,0.810764356206128,0.3738019017050634,-25.060214822848014,55.53176629455181,185.0,99.30868167202573,49.50593615427277
india,keltner_breakout,2,tuned,"bull,pullback",none,0.25,none,4.056701945742591,0.3319030531399865,0.4498128869374839,0.1585773404648332,-25.58185131527176,8.209648405754777,92.0,82.11576846307386,0.487739762599082
india,keltner_breakout,2,baseline,"bull,pullback",none,none,none,-1.5000284355983329,0.0321609228185542,0.04224584667592548,-0.043325832755145295,-34.62203355849386,-2.9542771927708933,80.0,99.26147704590818,0.487739762599082
india,keltner_breakout,1,tuned,"bull,pullback",none,0.25,none,14.88765942852186,0.9543810129745337,1.3342608978334032,0.7924841626817314,-18.78606555131989,14.824404480325626,50.0,74.52380952380952,-0.46105255022869107
india,keltner_breakout,1,baseline,"bull,pullback",none,none,none,-2.294343005816468,0.005604811649411386,0.007290262777803175,-0.10226200006427752,-22.43592932246917,-2.285343308325738,43.0,98.84920634920634,-0.46105255022869107
india,adx_trend,5,tuned,none,0.15,none,0.25,17.86544944996644,1.0193134797686363,1.410842586151611,0.7899217892229845,-22.61673205335935,124.96596868732763,607.0,99.86334405144694,49.542295567743366
india,adx_trend,5,baseline,none,none,none,none,18.376732837724987,1.0442783696246127,1.4347609599863624,0.8075943741541374,-22.754904474133454,129.820717313911,565.0,99.85530546623794,49.542295567743366
india,adx_trend,2,tuned,none,0.15,none,0.25,-3.6876007163296642,-0.06677810768543126,-0.08896636062883212,-0.13260650387583883,-27.808596174003743,-7.1838785309285,256.0,99.74051896207585,0.5121780917566765
india,adx_trend,2,baseline,none,none,none,none,-4.245436483210563,-0.09852936361194169,-0.13205142721594482,-0.17224864332412368,-24.64714032738035,-8.247476474460791,242.0,99.72055888223552,0.5121780917566765
india,adx_trend,1,tuned,none,0.15,none,0.25,-6.902131037761505,-0.2347509057507051,-0.30869032783171735,-0.2910262806238184,-23.71652148722343,-6.875705635680262,116.0,99.48412698412697,-0.46105255022869107
india,adx_trend,1,baseline,none,none,none,none,-4.851212402096438,-0.12222996756180658,-0.16441647178673285,-0.21247696594302495,-22.83170968940359,-4.832434395725738,107.0,99.44444444444444,-0.46105255022869107
india,long_term_reversal,5,tuned,none,none,0.25,0.25,7.6038622720116855,0.6193994721229823,0.8792337947815878,0.3608179989925528,-21.073954994602772,43.546359284496525,91.0,58.914790996784575,49.542295567743366
india,long_term_reversal,5,baseline,none,none,none,none,16.211675717134156,1.203650020028895,1.812346689861036,1.1998221008678103,-13.511732868904927,109.8200798620724,30.0,58.922829581993575,49.542295567743366
india,long_term_reversal,2,tuned,none,none,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121780917566765
india,long_term_reversal,2,baseline,none,none,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121780917566765
india,long_term_reversal,1,tuned,none,none,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46105255022869107
india,long_term_reversal,1,baseline,none,none,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46105255022869107
india,macd_signal_cross,5,tuned,"bull,pullback",0.15,0.25,none,-1.0804924679583383,-0.0029496205988533927,-0.0038329558292348595,-0.030196085500902536,-35.78253439261335,-5.217532787687773,1295.0,82.13826366559486,49.542295567743366
