effective_date,symbol
2015-09-30,INDIACEM.NS
2015-09-30,INDOCO.NS
2015-09-30,INGERRAND.NS
2015-09-30,INOXLEISUR.NS
2015-09-30,J&KBANK.NS
2015-09-30,JAGRAN.NS
2015-09-30,JBFIND.NS
2015-09-30,JCHAC.NS
2015-09-30,JETAIRWAYS.NS
2015-09-30,JISLDVREQS.NS
2015-09-30,JISLJALEQS.NS
2015-09-30,JKCEMENT.NS
2015-09-30,JKIL.NS
2015-09-30,JKLAKSHMI.NS
2015-09-30,JKTYRE.NS
2015-09-30,JMFINANCIL.NS
2015-09-30,JMTAUTOLTD.NS
2015-09-30,JPASSOCIAT.NS
2015-09-30,JPINFRATEC.NS
2015-09-30,JPPOWER.NS
2015-09-30,JUBLPHARMA.NS
2015-09-30,JUNIORBEES.NS
2015-09-30,KALPATPOWR.NS
2015-09-30,KEC.NS
2015-09-30,KENNAMET.NS
2015-09-30,KIRLOSBROS.NS
2015-09-30,KIRLOSENG.NS
2015-09-30,KKCL.NS
2015-09-30,KNRCON.NS
2015-09-30,KOLTEPATIL.NS
2015-09-30,KPIL.NS
2015-09-30,KPRMILL.NS
2015-09-30,KRBL.NS
2015-09-30,KSB.NS
2015-09-30,KSK.NS
2015-09-30,KTKBANK.NS
2015-09-30,LAKSHVILAS.NS
2015-09-30,LAOPALA.NS
2015-09-30,LAXMIMACH.NS
2015-09-30,LINDEINDIA.NS
2015-09-30,LMW.NS
2015-09-30,MAHLIFE.NS
2015-09-30,MANAPPURAM.NS
2015-09-30,MANPASAND.NS
2015-09-30,MARKSANS.NS
2015-09-30,MAYURUNIQ.NS
2015-09-30,MCLEODRUSS.NS
2015-09-30,MHRIL.NS
2015-09-30,MINDACORP.NS
2015-09-30,MMTC.NS
2015-09-30,MOIL.NS
2015-09-30,MOTILALOFS.NS
2015-09-30,MPSLTD.NS
2015-09-30,NAVA.NS
2015-09-30,NAVNETEDUL.NS
2015-09-30,NCC.NS
2015-09-30,NESCO.NS
2015-09-30,NOVARTIND.NS
2015-09-30,NXTDIGITAL.NS
2015-09-30,OMAXE.NS
2015-09-30,ORIENTCEM.NS
2015-09-30,ORISSAMINE.NS
2015-09-30,PATELENG.NS
2015-09-30,PFS.NS
2015-09-30,PHOENIXLTD.NS
2015-09-30,PNCINFRA.NS
2015-09-30,POLYMED.NS
2015-09-30,POONAWALLA.NS
2015-09-30,PRAJIND.NS
2015-09-30,PTC.NS
2015-09-30,PURVA.NS
2015-09-30,PVR.NS
2015-09-30,RALLIS.NS
2015-09-30,RAMCOSYS.NS
2015-09-30,RATNAMANI.NS
2015-09-30,RCF.NS
2015-09-30,REDINGTON.NS
2015-09-30,RENUKA.NS
2015-09-30,REPCOHOME.NS
2015-09-30,RESPONIND.NS
2015-09-30,RKFORGE.NS
2015-09-30,ROLTA.NS
2015-09-30,RTNPOWER.NS
2015-09-30,RUPA.NS
2015-09-30,SADBHAV.NS
2015-09-30,SCHNEIDER.NS
2015-09-30,SCI.NS
2015-09-30,SHARDACROP.NS
2015-09-30,SHILPAMED.NS
2015-09-30,SHOPERSTOP.NS
2015-09-30,SIMPLEXINF.NS
2015-09-30,SITINET.NS
2015-09-30,SKFINDIA.NS
2015-09-30,SKIPPER.NS
2015-09-30,SMLISUZU.NS
2015-09-30,SNOWMAN.NS
2015-09-30,SOBHA.NS
2015-09-30,SOMANYCERA.NS
2015-09-30,SONATSOFTW.NS
2015-09-30,SOUTHBANK.NS
2015-09-30,SPICEJET.NS
2015-09-30,SREINFRA.NS
2015-09-30,STAR.NS
2015-09-30,STLTECH.NS
2015-09-30,SUNCLAYLTD.NS
2015-09-30,SUNDRMFAST.NS
2015-09-30,SUNDROP.NS
2015-09-30,SUNTECK.NS
2015-09-30,SUPRAJIT.NS
2015-09-30,SWANCORP.NS
2015-09-30,SWANENERGY.NS
2015-09-30,TAKE.NS
2015-09-30,TATACHEM.NS
2015-09-30,TATACOFFEE.NS
2015-09-30,TATAELXSI.NS
2015-09-30,TEXRAIL.NS
2015-09-30,THOMASCOOK.NS
2015-09-30,TIMKEN.NS
2015-09-30,TREEHOUSE.NS
2015-09-30,TRENT.NS
2015-09-30,TRIDENT.NS
2015-09-30,TRITURBINE.NS
2015-09-30,TTKPRESTIG.NS
2015-09-30,TVSHLTD.NS
2015-09-30,TVSSRICHAK.NS
2015-09-30,UFO.NS
2015-09-30,UNICHEMLAB.NS
2015-09-30,UNITECH.NS
2015-09-30,VAIBHAVGBL.NS
2015-09-30,VESUVIUS.NS
2015-09-30,VGUARD.NS
2015-09-30,VIDEOIND.NS
2015-09-30,VINATIORGA.NS
2015-09-30,VRLLOG.NS
2015-09-30,VSTIND.NS
