effective_date,symbol
2019-02-01,GODFRYPHLP.NS
2019-02-01,GODREJAGRO.NS
2019-02-01,GODREJCP.NS
2019-02-01,GODREJIND.NS
2019-02-01,GODREJPROP.NS
2019-02-01,GPPL.NS
2019-02-01,GRANULES.NS
2019-02-01,GRAPHITE.NS
2019-02-01,GRASIM.NS
2019-02-01,GREAVESCOT.NS
2019-02-01,GREENPLY.NS
2019-02-01,GRINDWELL.NS
2019-02-01,GRUH.NS
2019-02-01,GSFC.NS
2019-02-01,GSKCONS.NS
2019-02-01,GSPL.NS
2019-02-01,GUJALKALI.NS
2019-02-01,GUJFLUORO.NS
2019-02-01,GUJGASLTD.NS
2019-02-01,GULFOILLUB.NS
2019-02-01,GVKPIL.NS
2019-02-01,HAL.NS
2019-02-01,HATHWAY.NS
2019-02-01,HATSUN.NS
2019-02-01,HAVELLS.NS
2019-02-01,HCC.NS
2019-02-01,HCL-INSYS.NS
2019-02-01,HCLTECH.NS
2019-02-01,HDFC.NS
2019-02-01,HDFCBANK.NS
2019-02-01,HDFCLIFE.NS
2019-02-01,HEG.NS
2019-02-01,HEIDELBERG.NS
2019-02-01,HERITGFOOD.NS
2019-02-01,HEROMOTOCO.NS
2019-02-01,HEXAWARE.NS
2019-02-01,HFCL.NS
2019-02-01,HIMATSEIDE.NS
2019-02-01,HINDALCO.NS
2019-02-01,HINDCOPPER.NS
2019-02-01,HINDPETRO.NS
2019-02-01,HINDUNILVR.NS
2019-02-01,HINDZINC.NS
2019-02-01,HONAUT.NS
2019-02-01,HSCL.NS
2019-02-01,HUDCO.NS
2019-02-01,IBREALEST.NS
2019-02-01,IBULHSGFIN.NS
2019-02-01,IBVENTURES.NS
2019-02-01,ICICIBANK.NS
2019-02-01,ICICIGI.NS
2019-02-01,ICICIPRULI.NS
2019-02-01,ICIL.NS
2019-02-01,IDBI.NS
2019-02-01,IDEA.NS
2019-02-01,IDFC.NS
2019-02-01,IDFCFIRSTB.NS
2019-02-01,IEX.NS
2019-02-01,IFBIND.NS
2019-02-01,IFCI.NS
2019-02-01,IGL.NS
2019-02-01,IL&FSTRANS.NS
2019-02-01,INDHOTEL.NS
2019-02-01,INDIACEM.NS
2019-02-01,INDIANB.NS
2019-02-01,INDIGO.NS
2019-02-01,INDOCO.NS
2019-02-01,INDUSINDBK.NS
2019-02-01,INFIBEAM.NS
2019-02-01,INFRATEL.NS
2019-02-01,INFY.NS
2019-02-01,INOXLEISUR.NS
2019-02-01,INOXWIND.NS
2019-02-01,INTELLECT.NS
2019-02-01,IOB.NS
2019-02-01,IOC.NS
2019-02-01,IPCALAB.NS
2019-02-01,IRB.NS
2019-02-01,ISEC.NS
2019-02-01,ITC.NS
2019-02-01,ITDC.NS
2019-02-01,ITDCEM.NS
2019-02-01,ITI.NS
2019-02-01,J&KBANK.NS
2019-02-01,JAGRAN.NS
2019-02-01,JAICORPLTD.NS
2019-02-01,JBCHEPHARM.NS
2019-02-01,JCHAC.NS
2019-02-01,JETAIRWAYS.NS
2019-02-01,JINDALSAW.NS
2019-02-01,JINDALSTEL.NS
2019-02-01,JISLJALEQS.NS
2019-02-01,JKCEMENT.NS
2019-02-01,JKIL.NS
2019-02-01,JKLAKSHMI.NS
2019-02-01,JKTYRE.NS
2019-02-01,JMFINANCIL.NS
2019-02-01,JPASSOCIAT.NS
2019-02-01,JPPOWER.NS
2019-02-01,JSL.NS
2019-02-01,JSLHISAR.NS
2019-02-01,JSWENERGY.NS
2019-02-01,JSWSTEEL.NS
2019-02-01,JUBILANT.NS
2019-02-01,JUBLFOOD.NS
2019-02-01,JUSTDIAL.NS
2019-02-01,JYOTHYLAB.NS
2019-02-01,KAJARIACER.NS
2019-02-01,KALPATPOWR.NS
2019-02-01,KANSAINER.NS
2019-02-01,KARURVYSYA.NS
2019-02-01,KEC.NS
2019-02-01,KIOCL.NS
2019-02-01,KNRCON.NS
2019-02-01,KOLTEPATIL.NS
2019-02-01,KOTAKBANK.NS
2019-02-01,KPRMILL.NS
2019-02-01,KRBL.NS
2019-02-01,KSCL.NS
2019-02-01,KTKBANK.NS
2019-02-01,L&TFH.NS
2019-02-01,LAKSHVILAS.NS
2019-02-01,LALPATHLAB.NS
2019-02-01,LAURUSLABS.NS
2019-02-01,LAXMIMACH.NS
2019-02-01,LEMONTREE.NS
2019-02-01,LICHSGFIN.NS
2019-02-01,LINDEINDIA.NS
2019-02-01,LT.NS
